Cotizacion,Producto Solicitado,Producto Ofrecido,U. Medida,Cantidad,Costo x Unidad,Costo x Unidad SIN IGV en Soles,Precio Venta x Unidad,Link,Observaciones,Habilitar y Deshabilitar,Adjunto,Adjunto Ficha Tecnica,Imagen Referencial,Ultima revisión,TRAZA,OC a proveedor
1f5f2ae39f73c427,e9478eef,"Silla Gerente Lims – Base Aluminio  • Brazos 3D, regulable en altura y ángulo  • Sistema reclinable Syncro c/ bloqueo en 4 posiciones.  • Espaldar de malla regulable en altura.  • Asiento deslizable en profundidad.  • Apoyo lumbar regulable en altura profundidad  • Base Aluminio 64 cm y 5 puntas  • Garruchas de Nylon 50 mm",Unidad,12,738.23,625.62,815,,,Habilitado,,,,,8a5e718c,
1f5f2ae39f73c427,e9478eef,"Silla Delphi II Gerente.     • Sistema reclinable SYNCRO c/ bloqueo en 4 posiciones. • Brazos 3D, regulable en altura, ángulo y profundidad. •Espaldar de malla con borde de PVC. • Asiento acolchado tapizado en tela negra. • Apoyo Lumbar Regulable en altura y  profundidad. • Base de Aluminio 64 cm y 5 puntas.",Unidad,12,424,359.32,485.08,,,Deshabilitado,,,,,ab0c0a4a,
d06b078f96d37ad5,2a350171,Lector de memoria ASTROM - AT 1005 SD/ MICRO SD/ M2,Unidad,1,29,24.58,36.87,,,Deshabilitado,,,,,68b54480,
7a32553d8736069e,d82eade7,Locker para 08 usuario(s) de 04 módulo con 02 casillero c/u. Medidas: 1.20m ancho x 0.39m fondo x 2.00m alto Espacios: 0.37m ancho x 0.39m fondo x 0.91m alto. Portacandado (no incluye candado) 02 Tableros fijos en cada casillero Base con patas y protector PVC Color GRIS pintado y secado al horno,Unidad,2,1730,1466.1,1979.24,,,Habilitado,,,,,80081b5d,
b1022af719daffa2,04d4c2f2,"Alternativa: Tag Metálico sin datos, Ancho 4.5cm x 6.5 cm largo sin relieve con cable mas precinto de seguridad de 10cm",Unidad,80,7.3,7.3,10.95,,,Habilitado,,,,,46b44f77,
1d1c4f15798fdac1,043a9ea8,"CODIGO FG564200BLA -   BIG WHEEL CART ASSEMBLED 7.5 CF MARCA RUBBERMAID Carro Big Wheel para trabajo pesado 136,1 kg Adecuado para trabajo industrial, comercial o de agricultura. Construcción de una sola pieza, fuerte duradera.  Ruedas neumáticas anchas permiten fácil movilidad sobre la mayorí­a de superficies.  Medidas: 147.3cm x 85.7cm x 71.8cm  Capacidad: 136Kg.   DISPONIBLE EN  DICIEMBRE SI CONFIRMAN LA ORDEN ESTE MES.",Unidad,2,479.45,1821.91,647,,,Habilitado,,,,24/03/2023 0:41:47,f9d4054c,
5d04b66fc146a229,2d1781d1,"Máquina para ojales Manual con Accesorios.  (máquina, millar de ojales, dados y sacabocados +base)",Unidad,1,178,150.85,392,,,Habilitado,,,,,d3e7d217,
d06b078fdf9c03f2,464a52c1,Syba 2x Serial RS-232 RS-422 RS-485 DB9 Ports 34mm ExpressCard SD-EXP15010. Make sure this fits by entering your model number. 2x Serial Ports ExpressCard with MCS9901 chipset. Complies with PCI-Express Specification Rev 1.0a with data transfer rate up to 2.5Gbps. Complies to Expresscard/34 standard running on PCI-e interface.,Unidad,1,170,170,300,,,Habilitado,,,,,35219632,
12579674798fdac1,5f4226fa,"ALTERNATIVA Carritos Big Wheel Marca Rubbermaid Negro - 7.5 CF BIG WHEEL CART ASSEMBLED.  Carro Big Wheel para trabajo pesado 136,1 kg Adecuado para trabajo industrial, comercial o de agricultura. Construcción de una sola pieza, fuerte duradera.  Ruedas neumáticas anchas permiten fácil movilidad sobre la mayorí­a de superficies.  Medidas: 147.3cm x 85.7cm x 71.8cm  Capacidad: 136Kg.",Unidad,2,479.45,1821.91,647,,,Habilitado,,,,24/03/2023 0:41:47,df989b08,
7a32553dde59f061,d82eade7,Lockers de 4 cuerpos de dos casilleros c/u - Altura del locker: 2 m. • Medidas aprox.  del Locker:    1.52 Ancho X 2.00 Alto X 0.39 Fondo. • Medidas Aprox. de cada Casillero:   0.37 Ancho X 0.90 Alto x 0.39 Fondo Fabricados con Plancha LAF 1/40 (0.6mm)  • Dentro de cada Casillero  2 REPISAS.  A 15 cm de la parte superior y a 20cm de la parte inferior del casillero • Agujeros de ventilación en las 4 esquinas de cada Casillero • Armellas para candado en cada Casillero  • Manijas de PVC color negro empotrado en cada  Casillero. • Porta tarjetero de identificación en cada puerta. • Patas zincadas con protectores de piso de PVC en la parte Inferior del Locker para mayor estabilidad. • Pintado en polvo decapado y secado a 180° Horneable en color Gris.,Unidad,2,980,830.51,1250,,,Habilitado,,,,,056b6f3c,
b1022af795fc35ff,04d4c2f2,Alternativa: Tag Metálico de 1.5mm sin datos c/pasador metálico Ancho 4.5cm x 6.5 cm largo (cuerda de 20cm + unión de aluminio),Unidad,80,6,6,8.5,,,Habilitado,,,,,b7032d51,
125796741289748f,59d620de,Pinza Amperimétrica digital Marca Fluke 1000A - 1000VAC/DC Modelo 376 FRASCO,Unidad,1,2830.2,2398.47,2999,,,Habilitado,,,,,eb78b85e,
12579674g4ff22ac,9b992120,Inversor de Corriente 12V a 220V AC 800W Power Marca EWTTO - Modelo ET-D0285,Unidad,2,210,177.97,245,,,Habilitado,,,,,dd879aaa,
125796745925a073,9b992120,Inversor de Corriente 12V a 220V AC 800W Power Marca EWTTO - Modelo ET-D0285,Unidad,2,210.1,178.05,267.08,,,Habilitado,,,,,3360dc72,
1257967498c45729,59d620de,Pinza Amperimétrica digital Marca Fluke 1000A - 1000VAC/DC Modelo 376 FRASCO,Unidad,1,675,675,3645,,,Habilitado,,,,,2d63d03e,
12579674eac90dce,9b992120,Inversor de Corriente 12V a 220V AC 800W Power Marca EWTTO - Modelo ET-D0285,Unidad,2,220,186.44,279.66,,,Habilitado,,,,,81d75f3e,
125796745cdbfd38,59d620de,Alternativa: Pinza amperimetrica AC/DC True RMS 1000A marca Center,Unidad,1,970,822.03,1075,,,Habilitado,,,,,120becb4,
12579674199c3e07,59d620de,Pinza Amperimétrica digital Marca Fluke 1000A - 1000VAC/DC Modelo 376 FRASCO,Unidad,1,3500,2966.1,4004.24,,,Habilitado,,,,,2804bc28,
b1022af7e43f79b9,04d4c2f2,Tag Metálico sin datos c/pasador metálico reforzado Ancho 4.5cm x 6.5 cm largo,Unidad,80,7.13,7.13,10.7,,,Habilitado,,,,,d4f00df1,
e3b0f05d9f73c427,3ad65d5d,"Silla Alta Cajera, reclinable, sin brazos",Unidad,1,412.5,349.58,668,,,Habilitado,,,,,32bbb1b1,
cbc15c2adf9c03f2,d723fe8f,Hantek 1008C PC USB 8CH Osciloscopio digital de diagnóstico automotriz/DAQ/generador programable,Unidad,1,619,619,1190,,,Habilitado,,,,,2cb8a4c2,
cbc15c2a48b9b5a4,d723fe8f,Osciloscopio automotriz de 8 canales HANTEK - Modelo 1008C,Unidad,1,184.84,184.84,1109.04,,,Habilitado,,,,,0674f53e,
184f71e407de8f96,303a82e9,MOCHILA PARA MINERIA  Mochila para Laptop 15.6 Reforzada Alvan-001,Unidad,4,129,109.322,199,,,Deshabilitado,,,,,3692593e,
addf0084f882c846,24dda875,Cobertores de silicona para zapatos,Unidad,65,7.5,6.3559,14.99,,,Habilitado,,,,11/05/2023 16:21:54,bcd2c4db,
cbc15c2ae8e34ffa,d723fe8f,Osciloscopio automotriz de 8 canales HANTEK - Modelo 1008C,Unidad,1,1240,1050.85,1471.19,,,Habilitado,,,,,c67b8732,
cbc15c2ade957ebc,d723fe8f,Osciloscopio automotriz de 8 canales HANTEK - Modelo 1008C,Unidad,1,1700,1440.68,2016.95,,,Habilitado,,,,,0de639a2,
c3de8c9e2bb38d67,856a247b,AZUCAR RUBIA x 5KG,Kg,30,4.3,3.64,5.5,,,Habilitado,,,,,e7537188,
c3de8c9e2bb38d67,0f3ea425,ACEITE VEGETAL COMESTIBLE X 900ML,Litros,78,10.75,9.11,0,,,Habilitado,,,,,eb0b2cd4,
c3de8c9e2bb38d67,a725c825,AZUCAR RUBIA x 5KG.,Kg,5,4.3,3.64,5.46,,,Deshabilitado,,,,,8d81ce32,
c3de8c9e2bb38d67,48082b1b,ACEITE VEGETAL COMESTIBLE X 900ML,Litros,6,10.75,9.11,13.67,,,Deshabilitado,,,,,b185f536,
c3de8c9ef745c8a3,75f61dca,LETAL BLOQUES - ESENCIA DE CHOCOLATE 04326M,Kg,2,135.7,115,167,,te: 01 día,Habilitado,,,,,ed7ad2db,
ea311b68df9c03f2,088a21c1,"Cubrezapatillas de seguridad Tiger Grip con puntera de acero, cubrezapatillas reutilizables antideslizantes para uso ocasional con correa cómoda de velcro",Unidad,4,440,440,616,,,Habilitado,,,,,8408bef3,
ea311b68e63048ce,088a21c1,"Tiger Grip Zapato de seguridad con puntera de acero – Visitante – Zapato antideslizante reutilizable para uso ocasional con correa cómoda de velcro y fácil ajuste, ideal para visitas a plantas o mostrar alrededor de los clientes, Negro, Medium Women/Medium",Unidad,4,349.79,349.79,489.71,,,Habilitado,,,,,f1314bbc,
ea311b680555919f,088a21c1,CUBRECALZADO DE SEGURIDAD Cubrecalzado de seguridad marca Visitor con punta de aluminio/titanio Tiger grip,Unidad,4,38,38,228,,,Habilitado,,,,,bc9640fc,
c3de8c9eda49f27c,bc1f94b1,"Maiz Molido fino Nacional, saco x 60 kilos",Kg,800,1.9,1.9,2.25,,,Deshabilitado,,,,,4416d96b,
c3de8c9eda49f27c,bc1f94b1,"Maiz Grits fino Nacional, saco x 25Kilos",Kg,800,2.95,2.5,3.5,,,Habilitado,,,,,46b9e65d,
918448005925a073,bc37af43,Alternativa: Silla Fija de Diseño Brenda Altura del asiento: 47 cm Altura total: 79 cm Ancho: 46 cm,Unidad,14,209,177.12,239.11,,,Habilitado,,,,,c6fa4b43,
918448004a09f919,bc37af43,Alternativa: Silla fojas color verde,Unidad,14,180,152.54,205.93,,,Habilitado,,,,,ad214dde,
918448007e056a07,bc37af43,Silla comedor fija plástica color verde - Modelo Silla fija Venecia,Unidad,14,160,135.59,199,,,Habilitado,,,,,a436710b,
91844800af5dd5a3,bc37af43,Silla comedor fija plástica color verde - Modelo Silla fija Venecia,Unidad,14,179,151.69,204.78,,,Habilitado,,,,,ceeddd84,
9f041d1947d26ea9,ff008e23,Trapeador De Yute Con Ojal 40X80cm,Unidad,10,5.9,5,11,,,Habilitado,,,,,503f887d,
9f041d1947d26ea9,3f647d8a,Alternativa: ACIDO SACASARRO PRECIO-UNO - ENVASE 1 LT,Unidad,10,4.7,3.98,9.9,,,Habilitado,,,,,bd415e3a,
88f9193944df07f0,021e6d5b,INDURAMA Frigobar Indurama RI-159 122L CROMADO,Unidad,1,729,617.8,1197,,,Habilitado,,,,,f18401f7,
88f919391f77a3f7,021e6d5b,Frigobar 122 Litros RI-159CR,Unidad,1,699,592.3729,888.56,,,Habilitado,,,,01/06/2023 18:11:12,ab7d4ddd,
88f919392396cddf,021e6d5b,Alternativa: INDURAMA FRIGOBAR 117 LT. RI159CR CROMADO,Unidad,1,669,566.95,1097,,,Habilitado,,,,,4867dd6d,
88f91939d2dec475,021e6d5b,Frigobar Indurama RI-159 Blanco,Unidad,1,699,592.37,888.56,,,Habilitado,,,,,c7ec5deb,
88f9193907fd3385,021e6d5b,INDURAMA Frigobar Indurama RI-159 122L - BLANCO,Unidad,1,769,651.69,1237,,,Habilitado,,,,,109dcac4,
9f041d1937c71a8a,3f647d8a,Quita Sarro - Acido Doméstico x 1kg,Unidad,10,7,5.93,9.9,,,Habilitado,,,,,0f2a67d9,
2c0948b22d850690,19d8f9f8,Tomatodo Modelo AU-WJ748 color PLATEADO con Logo y nombre a un solo color.,Unidad,50,39,33.05,46.27,,,Habilitado,,,,,76f0882d,
2c0948b2056cea6d,19d8f9f8,Tomatodo Modelo AU-WJ748 color PLATEADO con Logo y nombre a un solo color.,Unidad,50,25,25,35,,,Habilitado,,,,,d7dc670d,
c916431e38125312,98e1929e,Guantes anti impacto GRIP A722 - Talla S,Unidad,10,57.9,49.07,59.8,,,Habilitado,,,,,aee21526,
c916431ef52adf96,98e1929e,Guantes anti impacto GRIP A722 - Talla M,Unidad,10,37,37,46.5,,,Habilitado,,,,,d3df2276,
c916431e4a8a0ed9,98e1929e,Guantes anti impacto GRIP A722 - Talla M,Unidad,1,12,10.17,61.02,,,Habilitado,,,,,028f4282,
81ef37069f73c427,bda4856a,Silla Rudy tapizada + kit cajero aro cromo (317+100+80+20),Unidad,25,552,467.8,605,,,Habilitado,,,,,de332347,
c916431e59d2be65,98e1929e,Guantes anti impacto GRIP A722 - Talla M,Unidad,1,45.1,38.22,57.33,,,Habilitado,,,,,aec5516a,
81ef3706d6dca9db,bda4856a,Silla alta ergonómica Tipo cajero c/apoyabrazos y base 5 puntas metálica de tacto cuero,Unidad,25,700,593.22,682.2,,,Habilitado,,,,,c5d4120a,
2c0948b28c040e6b,19d8f9f8,"TOMATODO DE ACERO LOGO A 1 COLOR NOMBRE DE LA EMPRESA Y NOMBRE DEL COLABORADOR Tomatodo de ACERO INOXIDABLE, con tapa y asa de plástico color negro y sorbete interior Capacidad: 720 ml. Medidas: Altura: 25.5 cm. Diámetro: 7 cm. Presentación del producto: Individual, en caja de cartón blanca",Unidad,50,28,23.73,29.7,,,Habilitado,,,,,a0bd9838,
3077ea5fg4ff22ac,c5233bca,"Cadena  con candado con clave 1.2 metros x 6mm.  Cadena para bicicletas con un resistente cable de acero con un trenzado especial de 6 mm de diámetro resistente a cortes y sierras, cuenta con un recubrimiento de vinilo para protección adicional contra el clima y rayones. Cuenta con clave de 4 digitos de combinación fija, indicada en el empaque.",Unidad,1,30.9,26.19,59,,,Habilitado,,,,,5b617ba2,
3077ea5fg4ff22ac,2f5c5c6f,Barra retráctil para conos de seguridad.  Diseñada para el uso entre conos.La medida mínima de la barra es de 127 cm y máximo de 212 cm de largo. Marca ANLUC.,Unidad,2,49.9,42.29,79,,,Habilitado,,,,,c3b884ee,
4a8cddf11f77a3f7,a384a5ae,"YALE :Cierrapuerta Hidráulica Aluminio -Brazo Hidráulico 2234.  Fuerza ajustable 2-3-4. Apertura hasta 180°C, Facil instalación, Fuerza ajustable 2, 3, 4, Peso máximo: 80 kg.  No incluye tornillos para la instalación.",Unidad,2,198.9,168.5593,235,,,Habilitado,,,,01/06/2023 18:11:13,64804f9c,
c3de8c9edbf2601c,0f3ea425,ACEITE COMESTIBLE Botella x 1 Litro x Caja x 12L,Litros,7,103,87.29,138,,,Habilitado,,,,,0d1a397a,
af87efbf6cccc169,84c290df,Cable adaptador USB A Serie RS232 Paralelo DB25 Macho 1.25 m Genérico,Unidad,1,50,42.37,63.56,,,Deshabilitado,,,,,d70e345d,
af87efbf6cccc169,1fbab615,Cable Serial Db9 Macho A Db9 Hembra RS-232 Directo 1.5 m Genérico,Unidad,1,45,38.14,95.5,,,Habilitado,,,,,0b209b15,
af87efbf6cccc169,cd462a29,"Lectora Universal Compact Flash, Micro Sd Ysd, Sdxc UGREEN",Unidad,1,115,97.46,146.19,,,Deshabilitado,,,,,393a5685,
7b7dfb0da7df2da2,e5fa8aca,Neopreno de 15 x 30 cm almohadillas,Unidad,5,43,43,64.5,,,Habilitado,,,,,99981d26,
dbff8739b98c8dfb,41dc4e18,"ALTERNATIVA:  Pallet FORTEX 1.20 X 1.00 MTS. Pallet plástico de una sola pieza.  Fabricado en polietileno de alta densidad, de maxima resistencia mecanica y quimica.  Presenta doble ingreso para carretilla hidráulica y montacarga.  DISEÑADO ESPACIALMENTE PARA USO EN RACKS.  Resistente al frío hasta -10°C.  DIMENSIONES: 120 x 100 x 15 cms.  MATERIAL: PEAD 50% virgen- PEAD 50% reciclado.  CARGA ESTÁTICA: 2.5 TN  CARGA DINAMICA: 1.3 tn  CARGA EN RACK: 600 kg.  Color: azul",Unidad,150,325,325,375,,,Habilitado,,,,,7e79dac1,
dbff8739a3fc8db8,41dc4e18,Pallets de plástico ER-100 -SD-V1- medidas estándar 100 x 120 x 16.5 cm Peso 23 kg,Unidad,150,552,1777.63,468,,,Habilitado,,,,17/03/2023 9:34:10,390c18c2,
dbff8739a3fc8db8,41dc4e18,Pallets de plástico SOLIPLAST ER-100-3P-V1 - medidas estándar 100 x 120 x 16 cm Peso 21.2 kg Cap Estática 6000 Kg. Cap Estanteria 1300 Kg.  Cap Dinámica 1500Kg,Unidad,150,509,1639.15,465,,,Habilitado,,,,17/03/2023 9:34:10,ec6a7213,
dbff8739a3fc8db8,41dc4e18,Alternativa modelo similar - Pallet plástico 120 x 100 x 15 cm Sin Marca,Unidad,150,299,962.88,291.4,,,Deshabilitado,,,,17/03/2023 9:34:10,5cd82656,
dbff8739968873bd,41dc4e18,PARIHUELA SOLIPLAST ER-100-SD-V1 NEGRO - Cod 110210011.  Cap Estática 4000 Kg. Cap Estanteria 800 Kg.  Cap Dinámica 1200Kg. Queda poco stock disponible.,Unidad,100,78,296.4,375,,Stock disponible de 100 unidades,Habilitado,,,,28/03/2023 13:29:02,2bdf0620,
af87efbf64416769,8475c9d5,Memory Card - COMPACT FLASH 2GB,Unidad,1,110,110,165,,,Habilitado,,,,,5648d8b4,
95acf3b1m6daf75f,6435226d,Cera parafina x Kg,Unidad,100,2.95,11.21,14.4,,,Habilitado,,,,21/03/2023 22:13:59,528088d5,
bc2384925f73d04f,f93aef4f,OPC 1: Precintos de seguridad con cable metálico de 3.5mm x 330mm,Unidad,1340,3.92,3.32,4.48,,,Habilitado,,,,,7bac1fd4,
bc2384925f73d04f,f93aef4f,PRECINTO CABLE METALICO DE SEGURIDAD MODELO: (SY-021). Material: ABS de alto impacto,Unidad,1340,2.24,1.9,2.9,,"TE: 500 und: 02 días, diferencia: 02 semanas",Habilitado,,,,,17b9252a,
bc23849286fffe03,5ce591b4,plaquitas trabajadas en aluminio anodizado plateado de 3x2cm. con 02 perforaciones a los costados.,Unidad,390,1,1,1.33,,,Habilitado,,,,,47b14b36,
bc23849286fffe03,bedfee68,plaquitas trabajadas en aluminio anodizado plateado de 10x6cm. con 02 perforaciones a los costados.,Unidad,300,6,6,8,,,Habilitado,,,,,d050c9c6,
bc23849286fffe03,30826ed4,plaquitas trabajadas en aluminio anodizado plateado de 6x3cm. con 02 perforaciones a los costados.,Unidad,320,1.9,1.9,2.53,,,Habilitado,,,,,7b5a9bc3,
bc23849286fffe03,a04e5517,plaquitas trabajadas en aluminio anodizado plateado de 5x4cm. con 02 perforaciones a los costados.,Unidad,180,2.1,2.1,2.79,,,Habilitado,,,,,6dee59f4,
bc23849286fffe03,328dc9d3,plaquitas trabajadas en aluminio anodizado plateado de 6x6cm. con 02 perforaciones a los costados.,Unidad,150,3.6,3.6,1.33,,,Habilitado,,,,,0db455e6,
377bdf41cbf8c5ec,423ddb67,Cámara de acción GoPro Hero 10 Black 5.3K 23MP sumergible 10 metros,Unidad,2,1949.9,1652.46,2230.82,,,Habilitado,,,,,92d8a6a7,
377bdf4105708cfd,423ddb67,Cámara GO PRO HERO 10 Black 5.3K 23 MP Sumergible 10 mts,Unidad,2,2130.5,1805.51,2437.44,,,Habilitado,,,,,2d4e0ad9,
377bdf4107fd3385,423ddb67,Cámara de Acción GoPro Hero10 Black 23MP Video 4K,Unidad,2,1949,1651.69,2229.78,,,Habilitado,,,,,1fec1371,
78e7cbff8304aff8,27e87fc6,Cuchilla retráctil Olfa Sk-9,Unidad,12,33,27.97,35.9,,,Habilitado,,,,,fa4dac89,
bc2384928672389e,5ce591b4,PLACAS EN ALUMINIO Grosor MIN:0.5mm X MAX:1mm - MEDIDA DE 3cm X 2cm con 2 perforaciones,Unidad,390,0.4,0.34,0.51,,,Habilitado,,,,07/03/2023 13:14:24,77076bbe,
bc2384928672389e,bedfee68,PLACAS EN ALUMINIO Grosor MIN:0.5mm X MAX:1mm -  MEDIDA DE 10cm X 6cm con 2 perforaciones,Unidad,300,2.9,2.46,3.69,,,Habilitado,,,,07/03/2023 13:14:24,7303366a,
bc2384928672389e,30826ed4,PLACAS EN ALUMINIO Grosor MIN:0.5mm X MAX:1mm -  MEDIDA DE 6cm X 3cm con 2 perforaciones,Unidad,320,0.9,0.76,1.14,,,Habilitado,,,,07/03/2023 13:14:25,9a16c1ec,
bc2384928672389e,a04e5517,PLACAS EN ALUMINIO Grosor MIN:0.5mm X MAX:1mm -  MEDIDA DE 5cm X 4cm con 2 perforaciones,Unidad,180,1,0.85,1.27,,,Habilitado,,,,07/03/2023 13:14:25,8ef405de,
bc2384928672389e,328dc9d3,PLACAS EN ALUMINIO Grosor MIN:0.5mm X MAX:1mm -  MEDIDA DE 6cm X 6cm con 2 perforaciones,Unidad,150,1.6,1.36,2.04,,,Habilitado,,,,07/03/2023 13:14:25,0c11e686,
9f041d190b152319,3f647d8a,Ácido doméstico quita sarro x Kg,Unidad,10,3.5,2.97,4.46,,,Deshabilitado,,,,,8a2edcde,
9f041d190b152319,ff008e23,Trapeador de yute con ojal 40cm x 80 cm,Unidad,10,8,6.78,11,,,Habilitado,,,,,93de9ff5,
377bdf415925a073,c58956b6,VENTOSA ORIGINAL GOPRO,Unidad,4,249.9,211.78,317.67,,,Habilitado,,,,,7ee19ae6,
377bdf410577dd52,0b281983,Empuñadura Flotante GoPro AFHGM-002 Para Cámaras Hero,Unidad,4,179,151.69,227.54,,,Habilitado,,,,,613b6132,
377bdf410577dd52,c9f740bf,Memoria Micro SD Sony 128GB 90Mbps 4K UHS-I SR-G1UY3A/TQ,Unidad,4,189,160.17,240.26,,,Habilitado,,,,,f4f5120a,
bc23849295fc35ff,5ce591b4,Placas metálicas para grabado de códigos de herramientas - MEDIDA DE 3cm X 2cm 1 orificio c/extremo,Unidad,390,2.68,2.27,3.41,,,Habilitado,,,,,a8e0a4c2,
bc23849295fc35ff,bedfee68,Placas metálicas para grabado de códigos de herramientas - MEDIDA DE 10 cm X 6cm 1 orificio c/extremo,Unidad,300,4.28,3.63,5.08,,,Habilitado,,,,,be4f3e6a,
bc23849295fc35ff,30826ed4,Placas metálicas para grabado de códigos de herramientas - MEDIDA DE 6cm X 3cm 1 orificio c/extremo,Unidad,320,3.04,2.58,3.87,,,Habilitado,,,,,c8f2fd63,
bc23849295fc35ff,a04e5517,Placas metálicas para grabado de códigos de herramientas - MEDIDA DE 5cm X 4cm 1 orificio c/extremo,Unidad,180,3.1,2.63,3.95,,,Habilitado,,,,,43eb2a6a,
bc23849295fc35ff,328dc9d3,Placas metálicas para grabado de códigos de herramientas - MEDIDA DE 6cm X 6cm 1 orificio c/extremo,Unidad,150,3.57,3.03,4.55,,,Habilitado,,,,,eda5dfee,
9f041d195d90d37b,3f647d8a,ACIDO SACASARRO 1 LT. (MAFA),Unidad,10,4.5,3.81,9.9,,,Habilitado,,,,,90eaad0e,
9f041d195d90d37b,ff008e23,TRAPEADOR DE YUTE CON OJAL 40X80 (ROBIN),Unidad,10,4,3.39,11,,,Habilitado,,,,,e17b7cb7,
9f041d195d90d37b,ff008e23,Envío,Unidad,1,15,12.71,0.01,,,Habilitado,,,,,8b15d851,
4a8cddf1ca4211ec,a384a5ae,Cierra puertas c/brazo hidráulico de seguridad - Brazo Hidráulico 2234,Unidad,2,199.9,169.41,254.12,,,Habilitado,,,,,cecbf739,
e9f8fcf3b70adc99,b3565064,Caja portallaves con puerta de vidrio,Unidad,1,250,250,375,,,Habilitado,,,,,735736d2,
c45a68eecac454d5,09ad147b,Bandeja Industrial Para Desinfección De Calzado.  Marca Notrax.  Dimensiones 91.44 × 45.72 × 5.08 cm Cap 2.4L,Unidad,3,70,70,427.35,,,Habilitado,,,,,1e432ab6,
c45a68ee5925a073,09ad147b,Alternativa: Kit Bandeja Desinfectante para Calzado 40x50 + Tapete para Secado,Unidad,3,184.9,156.69,235.04,,,Deshabilitado,,,,,b12404aa,
c45a68eed1d5c7d2,09ad147b,Alternativa: ECONOLUVIO SELVA NEGRO,Unidad,3,23.8,20.17,30.26,,,Deshabilitado,,,,,9d19630a,
e9f8fcf38672389e,b3565064,Caja portallaves con puerta de vidrio,Unidad,1,450,381.36,572.04,,,Habilitado,,,,07/03/2023 13:14:25,6c6fb5bd,
fe9b229ae63048ce,48470ef7,"ASUS Chromebox 4 with Intel® Celeron, 4GB RAM, 32GB eMMC storage, Power/DisplayPort Over Type C, Dual HDMI, Gigabit LAN, WiFi 6, USB 3.2, MicroSD Card Reader, VESA Mount, Chrome OS",Unidad,1,369.46,369.46,2406.68,,,Habilitado,,,,,a0c3828c,
95acf3b1970162b7,6435226d,Cera parafina x 25 kg en bolsas de polietileno con rotulado,Unidad,100,2.26,1.92,2.88,,,Habilitado,,,,,73cf0807,
e9f8fcf34c83fa76,b3565064,Caja portallaves con puerta de vidrio. 40cm de alto x 30 cm de ancho x 15 cm Prof. Según modelo enviado.,Unidad,1,290,245.76,375,,,Habilitado,,,,,d5f29e83,
4419be8d44df07f0,bec1d950,"Televisor SAMSUNG LED 70"" UHD 4K Smart televisor UN70AU7000GXPE",Unidad,1,2699,2287.29,3259,,,Habilitado,,,,,f9afeb48,
4419be8d1f77a3f7,bec1d950,"Televisor Samsung Smart UHD 4K 70"" UN70AU7000GXPE (2021)",Unidad,1,2799,2372.0339,0,,,Habilitado,,,,01/06/2023 18:11:13,ec105555,
4419be8d15f8ff20,bec1d950,"TELEVISOR SAMSUNG QLED 4K 70"" SMART televisor QN70Q60AAGXPE",Unidad,1,4099,3473.73,0,,,Habilitado,,,,,a1f1abab,
4419be8dd2dec475,bec1d950,"televisor Samsung LED 4K UHD Smart 70"" UN70AU7000GXPE",Unidad,1,2999,2541.53,0,,,Habilitado,,,,,cb9413eb,
4419be8d34168893,bec1d950,"Televisor SAMSUNG LED 70"" UHD 4K Smart televisor UN70AU7000GXPE",Unidad,1,2699,2287.29,0,,,Deshabilitado,,,,,28e29e0e,
4419be8dfef3bd13,bec1d950,"Televisor SAMSUNG LED 70"" UHD 4K Smart televisor UN70AU7000GXPE",Unidad,1,2799,2372.03,0,,,Habilitado,,,,,ed9c3466,
70100a221f77a3f7,b3c03b7b,Halux  Extensión carrete 3x14AWG 20m Negro,Unidad,2,159.9,135.5085,235,,,Habilitado,,,,01/06/2023 18:11:13,98b2356e,
50cf15aed2dec475,2a2e0967,ALTERNATIVA:  Cooler para Laptop Cooler Master Ergostand Lite,Unidad,3,149,126.27,175,,,Habilitado,,,,,1844146b,
50cf15aed6daf75f,2a2e0967,SOPORTE PARA LAPTOP VERTICAL 3M LX550 NEGRO,Unidad,3,139.9,118.56,0,,,Deshabilitado,,,,,8c25a6b9,
50cf15ae457d6b2f,2a2e0967,Soporte para laptop 3M (LX550) con ventilador incorporado o similar,Unidad,3,26.46,26.46,167,,,Habilitado,,,,,6ace6e0b,
50cf15aecbf8c5ec,2a2e0967,Alternativa COOLER PARA LAPTOP Y NOTEBOOK SOPORTE BASE CON VENTILADORES,Unidad,3,49.9,42.29,0,,,Deshabilitado,,,,,43c1e5b3,
50cf15ae44df07f0,2a2e0967,"ALTERNATIVA:  Cooler iDock N10 Office de Aluminio, Base Rotativa 360 Grados",Unidad,3,122.6,103.9,155,,,Habilitado,,,,,c9c2a7ff,
6bbdd41492c31446,70407c19,Juego Esmalte Epóxico TITANIC Color gris RAL - 7035. Esmalte Epóxico Titanic + Catalizador Epóxico Titanic + Disolvente Epóxico.,Galón,60,246,208.47,0,,,Deshabilitado,,,,,1f0bd978,
6bbdd414g7a3d6f5,70407c19,Juego Esmalte Epóxico TITANIC Color gris RAL - 7035. Esmalte Epóxico Titanic + Catalizador Epóxico Titanic + Disolvente Epóxico.,Galón,60,300.15,254.36,300.15,,,Habilitado,,,,,66a609db,
50cf15ae9adfefc8,2a2e0967,Alternativa Cooler para laptop notebook cybercool 2 ventiladores HA-73,Unidad,3,60,60,0,,,Deshabilitado,,,,26/05/2023 8:56:02,8b551668,
